Marital status,Application mode,Application order,Daytime/evening attendance	,Previous qualification,Mother's qualification,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),GDP,Target
1,1,1,1,1,34,152.8,1,0,1,1,1,18,5,7,4,12.75,5,5,0,0.0,0.32,0
1,44,1,1,39,37,150.0,1,0,1,1,0,22,5,7,4,14.5,5,5,5,14.6,1.74,1
1,1,1,1,1,1,112.0,0,0,1,1,0,19,6,7,6,12.166666666666666,6,6,6,12.166666666666666,1.79,1
1,1,1,1,1,19,135.6,1,0,1,1,0,18,5,5,5,15.4,5,5,5,15.6,-1.7,0
1,39,1,1,19,1,134.4,0,1,0,1,0,31,5,9,2,13.333333333333334,5,9,2,16.0,-0.92,0
1,39,1,0,1,3,120.5,0,0,1,1,0,28,5,5,0,0.0,5,5,0,0.0,-1.7,0
1,1,1,1,1,1,141.4,0,0,1,1,0,19,6,0,0,0.0,6,0,0,0.0,-4.06,0
1,17,1,1,1,1,145.2,0,0,1,1,0,20,6,7,6,13.714285714285714,6,8,6,14.714285714285714,-0.92,1
4,39,1,1,1,19,140.0,0,0,1,1,0,50,6,7,4,12.25,6,7,0,0.0,3.51,0
2,39,1,0,1,37,140.0,1,0,1,1,0,31,5,8,1,11.0,5,5,1,13.0,-3.12,0
1,18,1,1,1,1,112.6,1,0,1,1,0,21,6,9,6,10.166666666666666,6,10,6,10.5,-1.7,1
2,39,1,1,1,37,106.8,0,0,1,1,0,34,5,8,1,10.0,5,9,0,0.0,3.51,0
2,39,1,0,1,37,120.0,1,0,0,1,0,40,5,10,2,10.5,5,5,3,10.666666666666666,-3.12,0
1,1,1,1,1,38,160.6,1,0,1,1,1,18,0,0,0,0.0,0,0,0,0.0,-1.7,1
2,39,1,1,12,37,130.0,0,1,0,1,1,46,6,6,0,0.0,6,6,0,0.0,-4.06,0
1,43,5,0,1,34,110.0,0,0,1,1,0,37,6,12,0,0.0,5,10,0,0.0,0.32,0
1,39,1,1,1,19,110.0,1,0,1,1,0,31,6,8,0,0.0,6,10,0,0.0,-0.92,0
1,39,1,1,1,1,145.8,0,0,1,1,0,34,6,15,5,13.333333333333334,6,15,5,12.4,1.79,1
1,1,6,1,1,10,130.2,1,0,1,1,1,18,0,0,0,0.0,0,0,0,0.0,-3.12,0
1,1,1,1,1,38,122.3,0,0,1,1,1,18,6,7,6,13.571428571428571,6,6,6,14.333333333333334,1.79,1
1,17,4,1,1,1,125.4,1,0,1,1,1,19,6,6,6,12.833333333333334,6,7,6,11.166666666666666,2.02,1
1,43,1,0,1,37,130.0,0,0,1,1,0,40,5,6,4,10.25,8,18,5,11.2,-4.06,0
1,39,1,1,1,1,150.0,0,0,1,1,0,25,6,6,0,0.0,6,6,0,0.0,1.79,0
1,17,5,1,1,38,116.9,1,1,1,1,0,20,5,5,4,14.5,6,8,3,13.333333333333334,2.02,0
1,39,1,1,1,37,95.8,1,0,0,1,0,43,6,0,0,0.0,6,0,0,0.0,-4.06,0
1,43,1,1,1,2,150.0,0,0,1,1,0,35,18,22,18,11.666666666666666,13,13,12,11.5,-4.06,1
1,17,2,0,1,37,118.5,0,0,1,1,0,23,5,6,4,13.0,5,5,5,13.0,0.32,1
1,17,1,1,1,3,131.1,0,0,1,1,0,19,7,8,7,12.12142857142857,9,12,8,11.50625,1.79,1
1,53,1,1,42,1,150.3,1,0,1,1,1,21,11,15,9,14.22222222222222,9,15,7,13.75,3.51,1
1,18,1,1,1,1,105.6,1,0,1,1,0,20,5,7,5,12.166666666666666,5,7,5,15.285714285714286,1.79,1
1,39,1,1,1,19,125.3,0,0,1,1,1,30,6,0,0,0.0,6,0,0,0.0,1.79,0
4,39,1,1,1,37,131.0,1,0,1,1,0,44,6,6,6,12.666666666666666,6,6,6,11.5,1.79,1
1,18,1,1,1,19,127.0,0,0,1,1,0,19,8,8,7,13.614285714285714,8,8,7,13.614285714285714,-1.7,1
1,44,1,1,39,2,150.0,1,0,1,1,0,22,18,32,12,12.857142857142858,12,15,10,14.3,-0.92,1
1,1,1,1,1,3,149.2,0,0,1,1,0,18,5,7,4,14.0,5,5,5,14.2,0.32,1
1,17,1,1,1,37,121.5,1,0,1,1,1,21,6,8,4,14.75,6,6,5,11.8,-1.7,1
1,1,2,1,1,37,137.3,0,0,1,1,0,18,6,0,0,0.0,6,0,0,0.0,0.32,0
1,17,4,1,1,3,119.6,1,0,1,1,0,18,6,8,6,13.625,6,7,6,14.285714285714286,2.02,1
1,1,1,1,1,1,141.5,0,0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,0.32,1
1,44,1,1,39,1,150.0,1,0,1,1,0,21,6,12,4,11.8,6,11,4,11.875,-0.92,0
1,39,1,1,1,3,110.0,0,0,1,1,0,31,6,8,6,15.125,6,10,6,14.6,-0.92,1
1,17,5,1,1,1,110.2,1,0,1,1,0,21,6,10,4,11.5,6,10,2,10.5,-3.12,0
1,42,1,1,1,19,120.0,0,0,1,1,0,27,4,8,0,0.0,5,10,0,0.0,-3.12,0
1,1,5,1,1,19,114.2,1,0,1,1,0,20,5,9,3,10.333333333333334,5,6,5,12.8,1.79,1
1,18,1,1,1,1,121.5,1,0,1,1,0,19,6,6,6,13.833333333333334,6,6,6,14.5,3.51,1
1,17,1,1,1,12,128.2,1,0,1,1,0,18,6,7,6,14.0,6,8,6,13.666666666666666,1.79,1
1,39,1,1,1,1,120.0,1,0,1,1,0,29,5,11,1,18.0,5,10,3,13.333333333333334,1.74,0
1,1,5,1,1,19,136.9,1,0,1,1,1,19,0,0,0,0.0,0,0,0,0.0,-3.12,1
1,1,1,1,1,37,95.0,0,0,0,1,0,21,6,9,4,13.25,6,6,5,11.0,-1.7,0
1,39,1,1,1,37,148.8,0,0,1,1,1,25,5,7,4,14.25,5,7,4,14.75,-1.7,1
1,39,1,1,1,37,110.0,0,0,0,1,0,32,5,9,0,0.0,5,5,0,0.0,-3.12,0
1,43,1,0,1,3,133.9,0,0,0,1,0,26,12,12,8,11.25,8,8,3,11.333333333333334,0.32,0
1,1,1,1,1,2,125.7,1,0,1,1,1,18,6,7,6,13.5,6,8,6,12.5,1.79,1
1,17,1,1,1,1,116.6,0,0,1,1,1,19,6,8,5,12.666666666666666,6,10,6,12.857142857142858,-0.92,1
1,1,3,1,1,19,141.0,1,0,1,1,1,19,6,6,6,15.166666666666666,6,6,6,12.333333333333334,1.79,1
1,7,1,1,40,1,130.0,0,0,1,1,0,27,6,6,6,13.166666666666666,5,7,5,15.142857142857142,2.02,0
1,44,1,1,39,19,140.0,1,0,1,1,0,21,6,6,6,14.5,6,8,6,11.333333333333334,1.79,1
1,1,1,1,1,1,137.5,1,1,0,1,0,19,0,0,0,0.0,0,0,0,0.0,-1.7,1
1,17,4,1,1,38,120.8,1,0,1,1,1,18,5,8,4,10.8,5,10,2,12.5,2.02,0
1,39,2,1,1,19,136.5,0,0,1,1,0,28,5,6,0,0.0,5,5,0,0.0,0.79,0
2,39,1,1,1,1,122.0,0,1,0,1,0,25,10,23,6,11.428571428571429,7,15,4,12.0,-4.06,0
1,43,1,1,1,37,130.0,0,0,1,1,0,25,14,24,8,12.5,13,23,10,11.6,-4.06,0
1,1,1,1,1,4,98.0,0,0,1,1,0,26,6,6,0,0.0,6,12,0,0.0,1.74,0
1,17,3,1,1,37,121.0,1,0,1,1,1,18,5,8,5,12.75,5,7,5,11.5,0.79,1
1,39,1,1,1,1,130.0,0,0,1,1,0,25,6,8,0,0.0,6,10,0,0.0,-0.92,0
1,17,2,1,1,3,132.8,1,0,1,1,0,19,6,7,6,14.428571428571429,6,7,6,14.571428571428571,0.79,1
1,17,1,1,1,1,126.3,0,0,1,1,0,19,7,9,7,12.492857142857144,8,10,8,11.7125,-0.92,1
4,39,1,0,19,1,111.5,0,0,1,1,0,45,8,10,4,11.5,8,13,4,11.0,1.74,0
2,39,1,0,1,37,118.2,0,0,1,1,0,52,5,7,5,11.2,5,6,5,12.8,0.32,1
1,1,1,1,1,19,115.6,1,0,0,1,0,20,5,9,3,12.0,5,7,3,11.0,-3.12,0
1,1,1,1,1,38,117.8,1,0,1,1,0,19,8,8,7,15.885714285714286,8,8,7,15.885714285714286,1.74,1
1,1,1,1,1,1,127.0,0,1,0,1,0,21,7,12,4,12.94,7,12,4,11.58,1.79,0
2,39,1,0,1,37,140.0,0,0,0,1,0,35,6,6,6,14.0,6,6,6,14.166666666666666,-3.12,1
2,39,1,1,12,37,106.0,1,0,1,1,0,36,0,0,0,0.0,0,0,0,0.0,0.32,1
4,39,1,1,19,37,151.0,0,1,0,1,0,47,7,7,0,0.0,8,8,0,0.0,-4.06,0
1,18,1,0,1,43,106.4,0,0,1,1,0,22,5,0,0,0.0,5,0,0,0.0,3.51,0
2,39,1,0,1,37,125.3,1,0,1,1,0,41,5,8,4,11.25,5,8,3,11.0,0.32,0
1,7,1,1,3,34,130.0,0,0,1,1,0,26,5,5,0,0.0,5,6,0,0.0,1.74,0
2,39,1,0,1,34,116.0,0,0,0,0,0,51,6,13,4,11.25,6,12,0,0.0,1.74,0
2,39,2,0,1,34,100.0,1,0,1,0,0,41,6,9,5,11.8,6,10,3,10.666666666666666,0.32,1
1,43,2,1,1,34,118.5,1,0,1,1,0,23,10,19,8,11.625,10,16,10,11.181818181818182,0.32,1
1,43,2,1,1,34,118.9,1,0,1,1,0,22,6,11,0,0.0,5,10,0,0.0,-3.12,0
1,17,2,1,1,37,119.3,1,0,1,1,1,25,6,8,4,10.25,6,6,4,11.25,-1.7,0
1,43,1,0,1,37,135.8,1,0,1,1,0,25,15,16,15,10.8,14,14,14,11.357142857142858,-3.12,1
1,53,1,1,42,1,130.0,1,0,0,1,1,22,12,15,11,12.545454545454543,11,16,11,12.666666666666666,3.51,1
1,39,1,1,2,38,150.0,0,0,1,1,0,47,6,0,0,0.0,6,0,0,0.0,-0.92,0
2,39,1,0,19,37,111.9,1,0,1,1,0,41,5,5,0,0.0,5,5,0,0.0,0.32,0
1,39,1,1,1,37,150.1,1,0,1,1,0,43,6,9,6,14.77777777777778,6,11,5,12.2,0.79,1
1,39,1,1,1,1,130.0,0,0,1,1,0,29,3,4,0,0.0,4,8,0,0.0,-0.92,0
1,39,2,1,1,37,128.0,0,0,1,1,0,30,2,2,0,0.0,2,2,0,0.0,0.32,0
1,39,2,1,38,19,102.5,0,0,0,1,0,26,4,4,0,0.0,5,0,0,0.0,-1.7,0
1,39,2,0,1,19,102.5,0,0,0,1,0,27,5,10,0,0.0,5,5,0,0.0,-4.06,0
2,39,2,1,1,37,110.0,0,0,1,1,1,36,5,5,5,11.4,5,7,5,11.6,-3.12,1
1,39,1,1,19,1,114.0,0,0,1,1,0,29,9,13,6,11.666666666666666,7,10,6,10.857142857142858,-4.06,0
1,42,1,1,1,34,128.2,1,0,1,1,0,35,10,12,7,11.285714285714286,8,8,5,13.0,-3.12,0
1,1,1,1,1,38,116.5,0,0,1,1,1,18,6,12,4,11.5,6,10,5,12.6,1.74,1
1,1,1,0,1,38,149.3,0,0,1,1,1,24,5,5,5,16.0,5,5,5,16.0,3.51,1
1,1,3,1,1,38,134.1,1,0,1,1,1,18,6,6,6,12.5,6,7,6,12.666666666666666,1.74,0
1,42,1,1,1,38,133.5,1,0,1,1,0,21,5,10,5,13.0,5,10,5,12.6,-3.12,1
1,39,1,1,1,1,110.0,0,0,1,1,0,32,18,27,13,13.714285714285714,12,18,12,12.083333333333334,-4.06,1
1,1,4,1,1,37,107.5,1,0,1,1,1,22,5,9,3,12.333333333333334,6,14,3,12.5,2.02,0
1,7,1,1,3,1,130.0,1,0,0,1,0,32,17,31,11,12.727272727272728,12,24,10,12.7,-4.06,0
1,43,1,1,6,34,111.6,0,0,1,1,0,35,5,5,1,14.0,5,5,0,0.0,-3.12,0
1,18,3,1,1,1,101.0,1,0,0,1,0,23,5,0,0,0.0,5,0,0,0.0,3.51,0
2,43,1,1,1,34,128.2,0,0,1,1,0,35,5,5,0,0.0,5,5,1,10.0,-3.12,0
2,39,1,1,3,3,150.0,0,0,1,1,0,32,6,8,6,18.875,12,14,12,17.692307692307693,-0.92,1
1,1,1,1,1,34,142.8,0,0,1,1,0,20,6,12,0,0.0,6,12,0,0.0,0.32,0
1,7,1,0,40,37,150.0,1,0,1,1,0,44,7,9,7,13.5,5,6,5,16.2,3.51,0
2,39,1,1,19,37,156.5,0,0,1,1,0,53,11,12,2,15.0,9,10,3,10.0,-0.92,1
1,39,1,1,19,37,98.6,0,1,0,1,0,28,5,10,0,0.0,5,7,0,0.0,1.79,0
1,7,1,0,3,37,130.0,0,0,1,1,0,31,9,9,9,14.22222222222222,5,5,5,12.8,-1.7,0
1,39,1,1,1,1,120.0,0,1,0,1,0,44,7,14,4,12.0,6,16,0,0.0,-4.06,0
1,1,1,1,1,1,127.7,1,0,1,1,0,19,5,9,5,12.6,5,8,4,12.0,-1.7,1
1,18,1,1,1,3,147.7,0,0,1,1,1,18,5,5,0,0.0,5,5,0,0.0,-3.12,0
1,44,1,1,39,19,170.0,1,0,1,1,0,20,6,8,6,14.5,6,10,6,15.3,-0.92,1
1,39,1,1,1,37,110.2,0,0,1,1,0,55,6,6,6,14.5,6,6,6,13.5,2.02,1
1,17,2,1,1,12,121.0,0,0,1,1,0,19,5,0,0,0.0,5,0,0,0.0,1.79,0
1,1,1,1,1,19,129.9,0,0,1,1,0,18,5,5,5,11.6,5,5,5,13.2,1.79,1
2,39,1,1,1,37,132.0,0,0,1,1,0,43,6,10,4,11.75,6,7,0,0.0,-4.06,0
1,18,3,1,1,19,125.9,1,0,1,1,0,18,6,0,0,0.0,6,0,0,0.0,0.79,0
1,1,1,1,1,3,165.7,1,0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,-3.12,0
1,17,5,1,1,37,122.7,1,1,1,1,1,20,6,7,0,0.0,6,6,0,0.0,3.51,0
2,39,1,0,1,37,141.4,0,1,0,1,0,29,5,7,4,11.25,5,8,4,11.8,1.74,0
1,39,1,1,19,37,156.4,1,1,1,1,0,44,6,9,5,11.571428571428571,6,11,0,0.0,0.79,0
1,43,1,1,1,38,131.7,1,0,1,1,0,20,6,6,4,12.75,9,12,3,12.666666666666666,1.79,0
2,39,2,1,1,37,104.7,1,0,1,1,0,36,4,4,0,0.0,5,9,0,0.0,1.74,0
2,39,1,1,19,37,110.0,0,0,0,1,0,29,5,5,0,0.0,5,5,0,0.0,-1.7,0
1,1,1,1,1,1,129.1,1,0,1,1,0,18,6,6,4,11.25,6,10,3,10.333333333333334,1.74,0
1,39,1,1,1,1,120.0,0,0,0,1,0,24,6,0,0,0.0,6,0,0,0.0,0.79,0
1,1,1,1,1,3,127.0,0,0,1,1,0,20,6,6,6,14.333333333333334,6,7,6,15.0,-4.06,1
2,39,1,0,19,19,151.5,0,1,0,1,0,45,6,7,0,0.0,5,5,0,0.0,-0.92,0
1,43,2,1,1,38,126.8,1,0,1,1,1,28,23,23,20,13.5,23,23,20,13.5,0.32,1
1,1,1,1,1,1,125.6,1,0,1,1,0,18,7,7,7,12.444285714285714,8,11,7,11.347142857142858,1.79,1
1,1,2,1,1,19,127.8,1,0,1,1,0,23,5,7,3,10.666666666666666,5,7,3,11.333333333333334,-3.12,0
1,1,1,1,1,19,131.3,0,0,1,1,1,22,6,6,6,12.666666666666666,6,6,5,12.4,1.79,1
1,39,1,0,12,37,155.7,0,0,1,1,0,33,5,5,5,13.2,5,6,5,14.833333333333334,1.74,1
1,53,1,1,42,1,128.5,0,0,1,1,0,21,12,20,10,12.7,12,14,11,12.181818181818182,3.51,1
2,39,1,1,1,37,170.0,0,0,1,1,0,45,5,6,5,14.833333333333334,5,5,5,14.8,-4.06,1
2,39,1,1,1,37,100.0,0,0,0,1,0,44,10,10,4,11.5,7,8,1,12.0,-4.06,0
4,39,1,1,1,19,107.2,0,0,1,1,0,42,6,0,0,0.0,6,0,0,0.0,-1.7,0
1,18,1,1,1,19,139.3,1,0,1,1,0,20,5,0,0,0.0,5,0,0,0.0,1.79,0
1,1,2,1,1,1,122.3,1,0,1,1,1,20,6,7,6,14.714285714285714,6,6,6,12.5,3.51,1
1,51,1,0,1,1,128.5,0,1,0,1,0,26,8,13,4,10.5,10,16,7,10.428571428571429,1.79,0
2,39,1,1,1,37,150.0,0,0,1,1,0,31,6,10,6,15.0,6,11,5,12.5,0.79,1
1,1,1,1,1,1,136.1,0,1,1,1,1,19,6,6,6,12.666666666666666,6,6,6,14.0,-0.92,1
1,39,1,1,19,37,128.0,1,0,1,1,0,28,6,7,6,13.166666666666666,6,6,6,13.666666666666666,0.32,1
1,1,1,1,1,19,158.1,1,0,1,1,1,20,0,0,0,0.0,0,0,0,0.0,1.74,1
2,1,2,0,1,37,108.7,1,0,1,0,0,43,6,6,6,13.0,6,6,6,12.5,-3.12,1
1,39,1,1,19,1,110.0,0,0,1,1,1,25,0,0,0,0.0,0,0,0,0.0,-4.06,0
1,39,1,1,19,37,120.0,0,1,1,0,0,40,6,13,2,10.0,6,10,1,15.0,-0.92,0
1,44,1,1,39,5,150.0,0,0,1,0,0,20,6,7,6,13.333333333333334,6,16,5,13.375,1.79,1
2,39,1,0,12,37,113.0,0,0,1,0,0,46,6,13,3,12.333333333333334,6,6,6,13.333333333333334,2.02,1
1,51,1,1,1,19,118.6,0,0,1,0,0,26,21,23,20,13.181818181818182,14,18,14,11.642857142857142,3.51,1
2,39,1,1,1,3,148.8,0,0,1,0,1,34,7,7,6,12.513333333333334,8,9,7,13.071428571428571,1.79,1
1,18,3,1,1,38,120.3,1,0,1,0,0,19,6,0,0,0.0,6,0,0,0.0,1.74,0
1,1,6,1,1,19,127.0,1,0,1,0,1,18,8,8,7,13.585714285714284,8,8,7,13.585714285714284,-1.7,1
1,1,1,1,1,19,113.8,1,0,1,0,0,18,7,9,7,11.155555555555557,8,10,8,11.425,-1.7,1
1,39,1,0,1,38,108.0,0,0,1,1,1,37,7,9,6,11.857142857142858,6,7,5,12.0,0.79,1
1,17,1,1,1,19,129.1,0,0,1,1,1,23,0,0,0,0.0,0,0,0,0.0,-3.12,1
1,43,1,1,1,19,135.9,0,0,1,1,0,26,14,14,14,14.0,13,13,13,13.615384615384617,-4.06,1
1,10,2,1,1,19,154.4,1,0,0,0,0,18,6,8,5,12.0,6,0,0,0.0,1.74,0
1,17,4,1,1,3,132.5,1,0,1,0,0,19,7,8,7,13.198571428571428,8,8,8,13.0625,2.02,1
1,10,2,1,1,19,163.3,0,0,1,0,0,18,6,10,6,13.5,6,12,6,12.0,1.79,1
1,1,1,1,1,1,122.5,1,0,1,0,0,19,6,6,6,13.333333333333334,6,8,5,12.8,3.51,0
1,17,1,1,1,1,131.8,0,0,1,0,1,22,6,7,6,12.166666666666666,6,9,4,12.0,-3.12,1
1,1,3,1,1,19,135.0,1,0,1,0,1,18,8,8,7,12.214285714285714,8,8,7,12.214285714285714,-1.7,1
1,17,1,1,1,19,141.7,0,0,1,0,1,18,6,8,6,12.666666666666666,6,6,6,13.0,0.79,1
1,1,3,1,1,38,131.3,1,0,1,0,1,18,6,7,6,12.285714285714286,6,6,6,13.5,3.51,1
1,1,6,1,1,38,123.9,1,0,1,0,1,18,6,7,6,13.0,6,6,6,13.0,1.79,1
1,1,2,1,1,4,126.1,1,0,1,0,0,18,6,8,6,12.142857142857142,6,6,6,11.166666666666666,3.51,1
1,17,6,1,1,1,126.5,1,0,1,0,1,19,7,8,7,13.875714285714285,8,9,7,13.085714285714284,2.02,1
1,17,1,1,1,19,107.3,0,0,1,0,0,20,6,0,0,0.0,6,0,0,0.0,-4.06,0
1,17,4,1,1,1,95.0,1,0,1,0,1,19,6,12,6,11.666666666666666,6,7,0,0.0,-4.06,0
1,1,2,1,1,3,116.1,1,0,1,0,0,18,6,13,6,13.153846153846152,6,12,3,11.0,-4.06,1
1,1,4,1,1,1,134.6,1,0,1,0,1,18,6,6,6,14.5,6,6,6,12.833333333333334,1.79,0
1,17,6,1,1,19,128.0,1,0,1,0,1,18,7,7,7,14.44142857142857,8,8,8,13.65625,2.02,1
1,17,2,1,1,3,144.2,1,0,1,0,0,18,6,6,6,15.166666666666666,6,7,6,14.285714285714286,1.79,1
1,17,1,1,1,19,129.5,0,0,1,0,1,18,5,5,5,11.6,5,12,4,12.625,1.74,1
1,17,1,1,1,1,116.8,1,1,1,0,0,18,6,6,6,11.666666666666666,6,6,6,12.333333333333334,-0.92,1
1,44,1,1,39,37,160.0,0,0,1,0,1,20,6,8,6,12.625,6,10,6,13.2,-0.92,1
1,16,2,1,1,38,127.1,1,0,1,0,1,19,6,14,3,12.666666666666666,6,7,6,11.0,-3.12,1
1,1,1,1,1,38,112.9,1,0,1,0,1,19,6,7,6,11.857142857142858,6,8,6,13.142857142857142,1.79,1
1,1,1,1,1,19,121.6,0,0,1,0,0,19,6,7,6,14.714285714285714,6,6,6,15.833333333333334,1.79,1
1,15,1,1,1,42,130.0,0,1,1,0,0,20,6,6,6,13.5,6,9,5,13.0,3.51,1
1,18,1,1,1,38,121.7,1,0,1,0,1,18,5,7,4,11.5,5,5,5,12.4,1.74,1
1,7,1,1,3,1,120.0,0,0,1,0,0,33,5,9,2,14.0,5,5,0,0.0,1.79,0
1,1,1,1,1,19,143.5,0,0,1,0,1,19,7,8,6,12.833333333333334,6,6,0,0.0,0.79,0
1,17,2,1,1,1,128.3,0,0,1,0,1,18,7,7,7,13.428571428571429,8,8,8,14.75,-4.06,1
1,17,1,1,1,19,111.9,0,0,1,0,0,19,6,0,0,0.0,6,0,0,0.0,3.51,0
1,1,3,1,1,3,137.6,1,0,1,0,0,18,6,6,6,16.0,6,7,6,14.333333333333334,1.79,1
1,1,1,1,1,19,135.0,1,0,1,0,0,20,6,6,6,13.833333333333334,6,6,6,11.833333333333334,1.74,1
1,1,5,1,1,19,133.8,1,0,1,0,0,19,8,9,8,13.2325,8,9,8,13.2325,-3.12,1
1,1,2,1,1,19,126.9,1,0,1,1,1,18,6,6,6,14.0,6,6,6,14.166666666666666,-3.12,1
1,17,2,1,1,1,106.7,1,1,1,1,1,19,6,14,2,10.0,6,6,0,0.0,0.79,0
1,43,1,0,1,37,145.7,1,0,1,0,0,25,16,16,15,13.333333333333334,13,13,11,12.272727272727272,0.79,1
1,1,1,0,1,38,118.7,0,0,1,0,0,19,6,6,6,12.5,6,6,6,11.5,-1.7,1
1,17,1,0,1,34,161.8,1,1,1,1,0,33,5,8,2,10.5,5,5,0,0.0,0.32,0
1,15,1,1,1,1,130.0,0,0,1,0,0,19,5,10,4,12.0,5,6,5,11.4,2.02,1
1,1,1,1,1,19,136.8,1,0,1,0,0,18,6,6,6,14.0,6,6,6,13.5,2.02,0
1,17,5,1,1,3,130.9,1,0,1,0,0,18,6,7,6,13.5,6,8,5,12.6,0.32,1
1,1,3,1,1,19,127.0,1,0,1,0,0,18,8,8,8,13.07375,8,8,8,13.07375,-3.12,1
2,39,1,1,19,38,120.0,0,0,1,0,0,37,7,9,2,10.75,7,9,0,0.0,-0.92,0
1,1,1,1,1,37,153.8,1,0,1,0,1,20,6,6,6,14.0,6,6,6,13.333333333333334,1.74,1
1,15,1,1,1,19,140.0,0,0,1,1,0,21,6,7,6,12.333333333333334,6,7,6,13.428571428571429,2.02,1
1,17,1,1,1,38,136.6,0,0,1,0,1,18,7,7,7,13.464285714285714,8,9,8,14.788888888888888,1.79,1
1,1,2,1,1,19,140.0,1,0,1,0,1,18,6,6,6,13.666666666666666,6,6,6,14.666666666666666,-0.92,1
1,1,4,1,1,19,130.8,0,1,1,0,0,18,8,9,8,14.4025,8,9,8,14.4025,-3.12,1
1,1,1,1,1,38,138.8,1,0,1,0,0,31,7,9,7,15.46875,8,8,8,16.3875,2.02,1
1,1,1,1,1,1,110.0,0,1,1,0,0,23,6,8,6,12.625,6,6,6,14.166666666666666,-1.7,1
1,1,4,1,1,37,127.8,1,0,1,0,0,19,7,7,6,14.983333333333334,7,7,6,14.983333333333334,0.32,1
1,16,3,1,1,37,134.2,1,0,1,0,1,20,6,6,6,15.0,6,6,6,13.0,2.02,1
2,39,1,0,1,37,143.0,0,0,1,0,0,40,9,9,9,15.88888888888889,7,7,7,14.142857142857142,-1.7,1
1,44,1,1,39,37,120.0,1,1,1,0,0,32,6,14,4,11.5,6,14,3,11.0,-0.92,0
1,1,4,1,1,37,113.2,1,0,1,0,0,24,6,14,2,10.5,6,11,1,10.0,1.74,0
1,17,4,1,1,19,135.8,1,0,1,0,0,18,7,7,6,13.983333333333334,7,7,6,13.983333333333334,0.32,1
1,1,1,1,1,37,143.5,0,0,1,0,0,18,6,6,6,13.0,6,6,6,12.833333333333334,1.74,1
1,1,1,1,1,19,148.9,1,0,1,0,1,18,6,6,6,13.666666666666666,6,6,6,13.0,1.74,1
1,39,1,1,1,38,115.6,1,0,0,0,0,27,6,8,0,0.0,6,8,0,0.0,-4.06,0
1,1,1,1,1,38,159.3,0,0,1,0,0,18,5,5,5,14.4,5,5,5,15.4,0.32,1
1,1,1,1,1,19,133.2,1,0,1,0,0,19,6,6,6,14.166666666666666,6,7,6,13.666666666666666,0.32,1
1,17,2,0,1,37,117.6,1,0,1,0,0,19,6,8,5,12.2,6,7,6,12.0,0.32,1
1,17,1,1,1,37,122.6,0,0,1,0,0,20,6,8,3,12.333333333333334,6,11,2,10.5,-1.7,0
1,39,1,1,1,19,100.0,0,0,1,0,0,30,6,6,0,0.0,6,6,0,0.0,2.02,0
1,7,1,1,3,37,130.0,0,0,1,0,0,21,9,9,9,10.88888888888889,10,18,10,11.615384615384617,1.74,1
1,39,1,1,1,19,122.8,0,0,1,0,0,26,7,12,6,12.166666666666666,8,8,8,11.675,0.79,0
1,17,1,1,1,19,145.9,0,0,1,0,1,18,6,6,6,12.666666666666666,6,6,6,12.166666666666666,-0.92,1
1,1,1,1,1,1,143.0,1,1,1,0,0,21,6,9,5,11.4,6,8,5,12.2,-1.7,0
1,43,1,1,1,19,100.0,0,0,1,0,1,18,0,0,0,0.0,0,0,0,0.0,0.79,0
1,17,3,1,1,37,125.1,1,0,1,0,1,19,6,6,6,13.5,6,8,5,12.8,-1.7,0
1,1,3,1,1,38,120.8,1,0,1,0,0,19,6,7,6,12.285714285714286,6,7,6,12.833333333333334,1.79,1
1,1,5,1,1,38,114.0,1,0,0,0,0,19,5,12,0,0.0,5,8,0,0.0,-3.12,0
1,17,1,1,1,37,132.1,1,0,1,0,0,19,6,10,2,10.5,6,11,1,13.0,-3.12,0
2,44,1,1,39,37,160.0,0,0,1,0,0,27,5,12,3,14.0,5,8,5,12.0,-3.12,1
1,10,1,1,1,37,134.0,1,0,1,0,0,22,5,7,5,14.2,5,10,5,12.2,-1.7,1
1,1,1,1,1,37,124.2,1,0,1,0,0,18,6,8,5,13.0,6,7,6,13.142857142857142,-4.06,0
1,17,4,1,1,38,115.6,1,0,1,0,0,20,6,6,6,11.0,6,8,4,12.75,-3.12,1
2,43,1,0,1,37,128.2,0,0,1,0,0,34,8,9,3,11.0,7,7,2,10.0,-3.12,0
1,17,2,1,1,1,132.8,1,0,1,0,0,18,7,9,6,12.385714285714286,8,9,8,13.755555555555556,0.79,1
1,17,2,1,1,1,123.1,1,0,1,1,0,20,6,12,4,14.75,6,7,4,12.25,-3.12,1
1,1,1,1,1,1,125.6,1,0,1,0,0,20,5,6,5,16.166666666666668,5,6,5,15.833333333333334,-1.7,1
1,39,1,0,1,1,115.0,0,0,1,1,0,25,5,7,0,0.0,5,8,0,0.0,-0.92,0
